id,id_dup,type,lan,title,title_dup,content,content_dup,cos_similarity,content_distance,title_distance,certainty
31968,64772,7,1,StrÃ„Âƒjerul,StrÃ„Âƒjerul,srajerul cand eu am devenit strajer fost zi la intamplare atunci consemnat in cer ca din lumii vechi,srajerul cand eu am devenit strajer fost zi la intamplare atunci consemnat in cer ca din lumii vechi,0.995266229,1,1,validated
27581,59325,7,1,Mama,Mama,plecat ai dinrte noi spre locul pregatit la cel pe care de mica ai slujit lucrarea ti ai sfarsit si ,mama plecat ai dintre noi spre locul pregatit la cel pe care de mica ai slujit lucrarea ti ai sfarsi,0.995227164,0.94,1,validated
100218,100443,7,1,BucuraÄ¹Åi-vÃ„Âƒ Ä‚Å½n Domnul!,BucuraÄ¹Åi-vÃ„Âƒ Ä‚Å½n Domnul!,bucurati va in domnul slavei laudati voi pe isus cristos bucurati va de harul dragostei in care elib,bucurati va in domnul slavei laudati voi pe isus cristos bucurati va de harul dragostei prin care el,0.995048033,0.98,1,validated
20547,26818,7,1,IONA,Iona,porni un vas pe marea linistita ducand cu el in tars pe un profet ascuns era de cel ce dat porunca s,porni un vas pe marea linistita ducand cu el in tars pe un profet ce se ascundea de al tatalui porun,0.994956775,0.87,0.25,validated
71721,88068,7,1,Memento,Adu-ti aminte,adu ti aminte ca erai tarana cand am plecat sa te culeg de jos te am modelat cu propria mea mana un ,adu ti aminte ca erai tarina cind am aplecat sa te culeg de jos ti am modelat cu propria mea mina un,0.994812034,0.95,0.3,validated
60949,87742,7,1,DefiniÄŒÂ›ia morÄŒÂ›ii,DefiniÄŒÂ›ia morÄŒÂ›ii,tu baba zbarcita cu coasa in mana ce seceri de zori batrani si copii malefica doamna vietii stapana ,tu baba zbarcita cu coasa in mana ce seceri de zori batrani si copii malefica doamna vietii stapana ,0.994761783,1,1,validated
16480,22208,7,1,"LipeÄ¹ÂŸte-mi, Doamne, sufletul...","LipeÄŒÂ™te-mi, Doamne, sufletul de Tine",geneza lipeste mi doamne sufletul de tine mai mult ca floarea vesnica pe stanci sa uit de ani de lum,lipeste mi doamne sufletul de tine mai mult ca floarea vesnica de stanci sa uit de ani de lume si de,0.99456615,0.92,0.794520548,validated
75826,84036,7,1,Cereti,Cu Dumnezeu nimic nu-ti va fi imposibil!,noi ne ndoim de acest indemn ce va lipseste cereti si domnul atunci ne da un semn voi aveti caci nu ,noi ne ndoim de acest indemn ce va lipseste cereti si domnu atunci ne da un semn voi aveti caci nu c,0.994546351,0.99,0.217391304,validated
71444,111434,7,1,De ce te duci,De ce te duci?,de ce te duci sa te inchini la chipuri cioplite si reci de ce nu vrei sa vi la domnul ci la icoane t,de ce te duci sa te inchini la chipuri cioplite si reci de ce nu vrei sa vii la domnul ci la icoane ,0.994531927,0.99,0.962962963,validated
21698,31083,7,1,Unul luat si altul lasat,Rapirea Bisericii,caci insus domnul cu un strigat cu glasul unui arhanghel si cu trambita lui dumnezeu se va cobora di,caci insus domnul cu un strigat cu glasul unui arhanghel si cu trambita lui dumnezeu se va cobora di,0.994494784,1,0.146341463,validated
118351,145955,7,1,Urarea crestinului...,Urarea crestinului,iata prag de sarbatori va urez scumpi frati surori casa sa va fie casa cu belsug destul pe masa ca d,iata prag de sarbatori va urez scumpi frati surori casa sa va fie casa cu belsug destul pe masa ca d,0.994393491,1,0.923076923,validated
150606,149755,7,1,La revedere frate Ä‚Å½n Hristos (varianta 2),La revedere frate Ä‚Å½n Hristos,la revedere frate in hristos la revedere frate in hristos ne om intalni din nou in vesnicie acolo un,la revedere frate in hristos la revedere frate in hristos ne om intalni din nou in vesnicie acolo un,0.99417057,1,0.826666667,validated
91577,112658,7,1,PENTRU DOMNUL MEU,Pentru Domnul meu!,pentru domnul meu am scris sa fiu numit poet mult prea nalta denumirea am scris ce imi era de drept ,am scris sa ma numiti poet mult prea nalta denumirea am scris ce imi era de drept spre proslavi dumn,0.994119058,0.79,0.228571429,validated
16273,99954,7,1,Doar trupul,Doar Trupul,doar trupul sufera zavoare si sta cu lanturi la picioare caci spiritul uitand ce mersul strabate iur,doar trupul doar trupul sufera zavoare si sta cu lanturi la picioare caci spiritul uitand ce mersul ,0.993516385,0.88,0.909090909,validated
34252,32388,7,1,Ä‚ÂŽmi place...,"Isuse, lÄ‚Ë˜ngÃ„Âƒ Tine!...",imi place imi place doamne langa tine sa fiu sub cerul plin de stele ascult cuvintele ti divine atat,isuse langa tine imi place isuse langa tine sa fiu sub cerul plin de stele dorinta sfanta vietii mel,0.993411942,0.65,0.380952381,validated
17341,102110,7,1,Magii,Magii,stea pe cer fost aprinsa cu sir de raze argintii si magii au stiut vestirea la noi isuse ai sa vii u,magii stea pe cer fost aprinsa cu sir de raze argintii si magii au stiut vestirea la noi isuse ai sa,0.993216243,0.94,1,validated
165648,166969,7,1,RÃ„Âƒstignirea Eului,RÃ„Âƒstignirea eului,sa il rastignesc pe eu imi zice voce mai mereu nu pot tot timpul dar as vrea ca mi face viata foarte,sa il rastignesc pe eu imi zice voce mai mereu nu pot tot timpul dar as vrea ca mi face viata foarte,0.993153353,1,0.95,validated
29882,64767,7,1,PÃ„ÂƒmÄ‚Ë˜ntul nu ne aparÄ¹Åine!,Doi fraÄ¹Åi,pamantul nu ne apartine doi frati din lumea rea desarta cu inima legati de glie candva au inceput ce,doi frati doi frati din lumea rea desarta cu inima legati de glie candva au inceput cearta pentru un,0.993074562,0.8,0.311111111,validated
167267,152652,7,1,Numai Isus ÄŒÂ™tie durerea mea,"Isuse drag, Tu Ä¹ÂŸtii a mea durere",numai isus stie durerea mea isuse drag tu stii mea durere ce port cu greu in trupul meu slabit te ro,isuse drag tu stii mea durere ce port cu greu in trupul meu slabit te rog frumos sa mi dai din nou p,0.993036734,0.72,0.523076923,validated
31963,162236,7,1,Importanta Invierii,Miraculoasa Inviere,invierea un miracol de neegalat ce uimit pe loc vrajmasii pe fuga pus ostasii mormant gol gasind urm,invierea un miracol de neegalat ce uimit pe loc vrajmasii pe fuga pus ostasii mormant gol gasind urm,0.992934589,1,0.526315789,validated
32899,71314,7,1,Daca versurile,Versurile mele,daca versurile scrise nu slavesc pe dumnezeu c nd or da rasplati divine nu primesc al sau trofeu dac,daca versul daca versurile scrise nu slavesc pe dumnezeu c nd or da rasplati divine nu primesc al sa,0.992874625,0.88,0.571428571,validated
26420,26599,7,1,PÃ„ÂƒstreazÃ„Âƒ doar iubirea,Haina DesfÃ„ÂƒtÃ„Âƒri,dezbraca te de haina desfatarii de tot ce te atrage la osanda dezleaga te de lanturile firii care te,dezbraca te de haina desfatarii de tot ce te atrage la osanda dezleaga te de lanturile firii care te,0.992818178,1,0.448979592,validated
28793,28791,7,1,MÃ„Âƒ urc,ma urc spre cer,ma urc pe scara de har ma opresc privesc iar pamantul murdar apoi prin ceata pornesc trec norii cei ,ma urc pe scara de har ma opresc privesc iar pamantul murdar apoi prin ceata pornesc trec norii cei ,0.992467738,1,0.333333333,validated
19520,34538,7,1,Mama mea,Mama .,mi ai cantat cu glas de lacrimi leganandu ma alene alinandu mi cu al tau cantec lacrima ivita gene s,mi ai cantat cu glas de lacrimi leganandu ma alene alinandu mi cu al tau cantec lacrima ivita gene s,0.992459215,1,0.714285714,validated
89253,94811,7,1,Eu Ä¹ÂŸtiu cÃ„Âƒ am Ä‚Å½n cer o casÃ„Âƒ,Eu stiu,eu stiu ca am in cer casa pe care nimeni nu mi ia chiar daca nedreptatea lumii alunga din casuta mea,eu stiu ca am in cer casa pe care nimeni nu mi ia chiar daca nedreptatea lumii alunga din casuta mea,0.992433806,1,0.260869565,validated
176373,177293,7,1,Iertare prin jertfÃ„Âƒ,Iertare prim jertfÃ„Âƒ,iertare prin jertfa prin jertfa ta mi ai iertat pacatul greu numai tu isuse ai salvat pe cruce sufle,iertare prin jertfa prin jertfa ta mi ai iertat pacatul greu numai tu isuse ai salvat pe cruce sufle,0.992365069,1,0.954545455,validated
72643,113364,7,1,CÃ„Â‚TRE NICODIM,Catre Nicodim,c tre nicodim nu exist alt us ca s poti intra in rai decat s te nasti prin duhul domnului s te preda,nu exista alta usa ca sa poti intra in rai decat sa te nasti prin duhul domnului sa te predai ascult,0.992211251,0.86,0.206896552,validated
64975,111647,7,1,"Numai TatÃ„Âƒ-L ,",Te rugÃ„Âƒm TatÃ„Âƒ,numai tata numai tata ne fereste de cel rau pe acest pamant cine crede si asculta de numele lui cel ,doamne tata ne fereste de tot raul pe pamant noi ne ncredem doamne in numele tau cel sfant tu ne aju,0.992080975,0.62,0.555555556,validated
64766,84853,7,1,CrÃ„Âƒciunul la Betleem,CrÃ„Âƒciun la Betlehem,craciun la betleem din departare se zaresc lumini in bradul de curand impodobit si vin in cete mii d,craciun la betlehem din departare se zaresc lumini in bradul de curand impodobit si vin in cete mii ,0.992069038,0.99,0.933333333,validated
19796,88310,7,1,Sa te increzi!,Sa te increzi !,sa te increzi neincetat cu ntreaga ta fiinta in domnul care te creat ce cu iubire te mbracat cu pace,sa te increzi neancetat cu ntreaga ta fiinta in domnul care te creat ce cu iubire te mbracat cu pace,0.992063803,0.99,0.965517241,validated
18643,19248,7,1,Rodire,Rodire,oricat de mare in campie copacul falnic si frunzos oricate vanturi il adie nu are nici maretie doar ,oricat de mare in campie copacul verde si frunzos oricate vanturi il adie nu are nici maretie doar i,0.992046637,0.94,1,validated
16207,17887,7,1,Cu cÄ‚Ë˜t mai strÄ‚Ë˜ns te ÄŒÂ›ii de Domnul,Cu cÄ‚Ë˜t...,cu cat mai strans te tii de domnul cu atat te rupi de toti cei rai cu cat ti mai straini streinii cu,cu cat mai strans te tii de domnul cu atat te rupi de toti cei rai cu cat ti mai straini strainii cu,0.991958401,0.99,0.327272727,validated
134394,169083,7,1,RugÃ„Âƒciune,RugÃ„Âƒciune,prima mea poezie crestina doamne noi iti multumim ca ne dai belsug in toate ca veghezi ca noi sa fim,doamne noi iti multumim ca ne dai belsug in toate ca veghezi ca noi sa fim multumiti pe cat se poate,0.991956677,0.74,1,validated
112190,116136,7,1,Pregatirea pentru cer,Pregatire pentru cer,mergi pe calea placuta domnului esti tu nepasator de glasul domnului asculta glasul lui in el iti ve,mergi pe calea placuta domnului esti tu nepasator de glasul domnului asculta glasul lui in el sa ti ,0.991868214,0.97,0.975609756,validated
110495,129402,7,1,Rugaciunea,RugÃ„Âƒciunea...,rugaciunea cum izvorul cu tarie razbate printre stanci si si gaseste calea printre vaile adanci cum ,rugaciunea cum apa razbate printre stanci si si croieste calea in vaile adanci si cu putere tot mai ,0.99146528,0.77,0.692307692,validated
21009,62456,7,1,Sase pui si-o rindunica,RÄ‚Ë˜ndunica,sase pui si biata mama mai de mult rindunica avea cuibu sase pui si privea la ei sarmana ca la chipu,mai demult randunica avea cuibu sase pui si privea la ei sarmana ca la chipul soarelui de cu zori po,0.991449233,0.75,0.4,validated
58654,58894,7,1,RugÃ„Âƒciune pentru conducÃ„Âƒtorii RomÄ‚Ë˜niei,RugÃ„Âƒciune pentru poporul romÄ‚Ë˜n,rugaciune pentru conducatorii poporului meu imparati sapata fruntea de ntristare obrazu lacrima de s,rugaciune pentru poporul roman imparati sapata fruntea de ntristare obrazu lacrima de sare iar maini,0.991356936,0.83,0.746987952,validated
31727,73829,7,1,DacÃ„Âƒ vrei...,DACÃ„Â‚ VREI,daca vrei aduci jertfa adu domnului cel sfant in smerenie deplina el cer tu pe pamant daca vrei sa t,daca vrei judecatori daca vrei aduci jertfa ad domnului cel sfant in smerenie deplina el cer tu pe p,0.991304474,0.79,0.37037037,validated
18583,25398,7,1,Psalmul 20,Sa te -asculte Domnul in necazul tau,sa te asculte domnul in ziua necazului tau sa te ocroteasca numele lui sfant sa iti trimita ajutor c,sa te asculte domnul in necazul tau sa fii ocrotit de bunul dumnezeu din locasul sfant sa ti vina aj,0.991260342,0.68,0.260869565,validated
22966,98070,7,1,Vestire,Vestire,prietene ti spus vreun om vreodata ca un dumnezeu si judecata de ai crezut solia cea de sus cum pent,prietene ti spus vreun om vreodata ca un dumnezeu si judecata de ai crezut solia cea de sus cum pent,0.990956279,1,1,validated
65639,97253,7,1,Cand inca nimeni si nimic,Aeternitas,cand inca nimeni si nimic cand inca nimeni si nimic din inca necreata lume ava nici nume si nici chi,cand inca nimeni si nimic din inca necreata lume avea nici nume si nici chip eu singura aveam un num,0.990901107,0.74,0.171428571,validated
32133,78435,7,1,Batrinete,"BÃ„ÂƒtrÄ‚Ë˜neÄ¹Åe, Ä¹ÂŸcoalÃ„Âƒ-naltÃ„Âƒ...",batrinete scoala inalta de povoara si de scrum calea aspra si ciudata pe unde am fost niciodata nici,batranete scoala nalta de povara si de scrum cale aspra si ciudata pe unde am fost niciodata nicioda,0.990696841,0.96,0.226415094,validated
22773,23063,7,1,Te iubesc Doamne!,Te iubesc Doamne!,te iubesc doamne te iubesc cu tot ceea ce nu pot sa fiu decat in mijlocul furtunii atunci cand valur,te iubesc cu tot ceea ce nu pot sa fiu decat in mijlocul furtunii atunci cand valurile se reped nemi,0.990559993,0.83,1,validated
62978,106302,7,1,Patrupedul,Patrupedul *,patrupedul de cand lumea si pamantul de la facere incoace filozofii lumii noastre au avut in suflet ,patrupedul de cand lumea si pamantul de la facere incoace filozofii lumii noastre au avut in suflet ,0.990479828,1,0.909090909,validated
17879,25633,7,1,Biblia,Biblia,din mii si miliarde de volume din tot ce oamenii au scris candva mai scumpa decat ori si ce pe lume ,din mii si miliarde de volume din tot ce oamenii au scris candva mai scumpa decat orisice pe lume ca,0.99045602,0.98,1,validated
38103,27912,7,1,Inima neprihÃ„ÂƒnitÃ„Âƒ-2,Inima neprihÃ„ÂƒnitÃ„Âƒ,inima neprihanita de domnul intarita ps vesela si curata ps cor de dumnezeu luminata cor de dragoste,inima neprihanita de domnul intarita ps vesela nu inganfata ps ps de dumnezeu luminata cor de hristo,0.990357,0.87,0.958333333,validated
26175,26262,7,1,"De ce oare, Doamne ?","De ce oare, Doamne?",de ce oare doamne pe acest pamant nu dam libertate duhului sfant sa ne umple viata cu dragostea sa s,de ce oare doamne de ce oare doamne pe acest pamant nu dam libertate duhului sfant sa ne umple viata,0.990355385,0.82,0.974358974,validated
25278,141061,7,1,Ce minunat e harul mijlocirii!,Ce minunat e harul mijlocirii,ce minunat harul mijlocirii ce minunat atunci cand intelegi cum poti prin harul rugaciunii pe domnul,ce minunat harul mijlocirii ce minunat harul mijlocirii ce minunat atunci cand intelegi cum poti pri,0.989645464,0.72,0.983050847,validated
26579,26747,7,1,PriveÄ¹ÂŸte,PriveÄ¹ÂŸte,priveste priveste tot timpul cu ochii spre cer la acel ce ncurand sa vina iati zborul de aici dintre,priveste tot timpul cu ochii spre cer la acel ce ncurand sa vina iati zborul de aici dintre cei care,0.989503339,0.91,1,validated
83844,97479,7,1,Rasarit,RÃ„ÂƒsÃ„Âƒrit,cu cat inaintez spre soare apune cu atat se limpezeste zarea mea mai de pret amurgu rugaciune ca ras,cu cat inaintez spre soare apune cu atat se limpezeste zarea mea mai de pret amurgu rugaciune ca ras,0.989422066,1,0.5,validated
37351,164535,7,1,Intre mine Ä¹ÂŸi Tine,Ä‚ÂŽntre mine Ä¹ÂŸi Tine (2017),intre mine si tine un zid de pacate si ma ntreb cat bine sa mai plang pentru toate intre mine si tin,intre mine si tine un zid de pacate si ma ntreb cat bine sa mai plang pentru toate intre mine si tin,0.98875119,1,0.769230769,validated
33011,156310,7,1,Valoarea incercarii,In incercare,sunt fericit in incercare chiar daca sufletul ma doare voi fi mai bun mai potrivit in locul ce mi pr,in incercare sunt fericit in incercare chiar daca sufletul ma doare voi fi mai bun mai potrivit in l,0.988725663,0.87,0.580645161,validated
16784,85980,7,1,"Tu, cel ce-auzi","Tu, acel ce-auzi",tu cel ce auzi cuvantul oare te gandesti acum ca curand aici in lume vei sfarsi al vietii drum gandu,tu acel ce auzi tu acel ce auzi cuvantul oare te gandesti acum ca ncurand aici in lume vei sfarsi al,0.988580639,0.82,0.967741935,validated
16007,16333,7,1,Ä¹Âži-n toate eÄ¹ÂŸti Domnul,EÄ¹ÂŸti Domnul suprem,ma rog catre tine la ceasuri de noapte in pleoapele nchise mai staruie somnul ma nconjoara ingeri si,ma rog catre tine la ceasuri de noapte in pleoapele nchise mai staruie somnul ma nconjura ingeri si ,0.988443652,0.98,0.530612245,validated
67222,78345,7,1,Pe calea stÄ‚Ë˜mtÃ„Âƒ,Pe calea stramta,frate drag pe calea noastra stramta eu te vreau mereu cu gandul sus te iubesc cu gelozie sfanta caci,pe calea stramta frate drag pe calea noastra stramta eu te vreau mereu cu gandul sus te iubesc cu ge,0.988376985,0.83,0.702702703,validated
80800,99956,7,1,In seara de Ajun,Ä‚ÂŽn seara de ajun,in seara de ajun venit la mine mama si mi spus un zambet bun puiule stai treaz ia seama si asculta t,in seara de ajun venit la mine mama si mi spus un zambet bun puiule stai treaz ia seama si asculta t,0.988349088,1,0.8,validated
22833,31917,7,1,IN PACEA SERII,Ä‚ÂŽn pacea serii,doamne sfinte domnu puternic tatal pacii si al iubirii toate tie ti se nchina in cuprinsu ntreg al f,doamne sfinte domn puternic tatal pacii si al iubirii toate tie ti se nchina in cuprinsu intreg al f,0.988262471,0.99,0.129032258,validated
30547,102974,7,1,MINCUNA,Minciuna,se mira multa lume si totusi nu ntelege de ce astazi minciuna pretutindeni rege de ce asa de mult sa,se mira multa lume si tot nu intelege de ce astazi minciuna pretutindeni rege de ce asa de mult sata,0.988064104,0.97,0.133333333,validated
33192,33561,7,1,RugÃ„Âƒciune - GoleÄ¹ÂŸte-mÃ„Âƒ de mine Ä¹ÂŸi umple-mÃ„Âƒ de Tine! (Matei 16.24; Ioan 14.20),"RugÃ„Âƒciune - Ä‚ÂŽn Tine sÃ„Âƒ rÃ„ÂƒmÄ‚Ë˜n, Doamne doresc! (Ioan 15.4-6)",rugaciune goleste ma de mine si umple ma de tine matei ioan de mihail dimitriu poet si scriitor cres,rugaciune in tine sa raman doamne doresc ioan de mihail dimitriu poet si scriitor crestin ce sau ce ,0.987666099,0.67,0.472727273,validated
